"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-10-31,"Converse","TX","San Antonio-New Braunfels","Bexar County",1485,1084.68,-0.0005,-0.0095,0.0046,16125
2019-10-31,"Trumbull","CT","Bridgeport-Stamford-Norwalk","Fairfield County",1486,2002.53,0.0137,0.0384,0.0089,23364
2019-10-31,"Claremont","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1487,2449.21,0.0068,0.0126,-0.0186,10742
2019-10-31,"Altadena","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1488,2623.67,-0.0039,-0.0043,-0.0234,12062
2019-10-31,"Arcadia","FL","Arcadia","De Soto County",1489,1386.78,0.0167,0.0134,-0.0203,7746
2019-10-31,"East Meadow","NY","New York-Newark-Jersey City","Nassau County",1490,2809.48,0.0095,0.0186,0.0205,12366
2019-10-31,"Beverly","MA","Boston-Cambridge-Newton","Essex County",1491,2046.74,0.0158,0.0332,0.0709,12303
2019-10-31,"Kailua Kona","HI","Hilo","Hawaii County",1492,2276.85,-0.0046,-0.028,0.0406,20090
2019-10-31,"Myrtle Beach","SC","Myrtle Beach-Conway-North Myrtle Beach","Horry County",1493,1298.41,0.0156,0.0283,0.0043,44328
2019-10-31,"Laramie","WY","Laramie","Albany County",1494,1059.27,0.0233,0.0485,0.0245,11017
2019-10-31,"Fort Lee","NJ","New York-Newark-Jersey City","Bergen County",1495,2404.4,0.0116,0.0177,0.0623,10541
2019-10-31,"East Point","GA","Atlanta-Sandy Springs-Roswell","Fulton County",1496,1186.24,0.0069,0.0109,-0.0069,13412
2019-10-31,"Shrewsbury","MA","Worcester","Worcester County",1497,1656.38,-0.021,-0.0421,0.0561,23420
2019-10-31,"Manitowoc","WI","Manitowoc","Manitowoc County",1498,739.4,-0.0367,-0.0422,0.0137,11791
2019-10-31,"Niles","MI","Niles-Benton Harbor","Berrien County",1499,889.85,0.0207,0.0056,0.0055,5665
2019-10-31,"Oro Valley","AZ","Tucson","Pima County",1500,1524.42,0.0106,0.0139,0.0431,19439
2019-10-31,"Lemoore","CA","Hanford-Corcoran","Kings County",1501,1346.99,0.0021,0.0362,0.0315,8258
2019-10-31,"Cedar Falls","IA","Waterloo-Cedar Falls","Black Hawk County",1502,1216.38,0.0608,0.0143,-0.0052,14057
2019-10-31,"Moncks Corner","SC","Charleston-North Charleston","Berkeley County",1503,1509.77,0.0177,0.0183,0.0536,11048
2019-10-31,"Tucker","GA","Atlanta-Sandy Springs-Roswell","Dekalb County",1504,1317.22,0.0034,0.0256,0.0294,13976
2019-10-31,"Buffalo Grove","IL","Chicago-Naperville-Elgin","Lake County",1505,1465.45,0.0268,0.0224,-0.0106,17320
2019-10-31,"Sykesville","MD","Baltimore-Columbia-Towson","Carroll County",1506,1654.83,-0.0199,-0.0251,-0.0378,12676
2019-10-31,"Wildwood","MO","St. Louis","Saint Louis County",1507,1323.12,-0.0022,0.0174,-0.0195,13161
2019-10-31,"Ewing Township","NJ","Trenton","Mercer County",1508,1685.56,0.0064,0.0124,0.0081,11706
2019-10-31,"Lake Worth","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",1509,1500.32,-0.0073,-0.0085,-0.0086,14021
2019-10-31,"Lewiston","ME","Lewiston-Auburn","Androscoggin County",1510,1088.49,0.0237,0.0194,0.0033,10495
2019-10-31,"Grovetown","GA","Augusta-Richmond County","Columbia County",1511,1233,0.0081,0.0198,-0.005,19135
2019-10-31,"Town Of Yorktown","NY","New York-Newark-Jersey City","Westchester County",1512,2325.95,-0.0174,-0.015,0.0083,8250
2019-10-31,"Waycross","GA","Waycross","Ware County",1513,986.28,0.0014,0.0001,0.0725,13092
2019-10-31,"Menomonee Falls","WI","Milwaukee-Waukesha-West Allis","Waukesha County",1514,1630.29,0.0062,0.002,-0.0188,12734
2019-10-31,"Cape Girardeau","MO","Cape Girardeau","Cape Girardeau County",1515,870.96,0.0178,0.0443,0.0132,11870
2019-10-31,"Town Of Clifton Park","NY","Albany-Schenectady-Troy","Saratoga County",1516,1523.33,-0.0024,0.0106,0.0022,13392
2019-10-31,"Belleville","NJ","New York-Newark-Jersey City","Essex County",1517,1626.14,-0.0034,0.0046,0.0154,9987
2019-10-31,"San Juan Capistrano","CA","Los Angeles-Long Beach-Anaheim","Orange County",1518,2777.68,-0.0058,-0.005,-0.0029,11700
2019-10-31,"Havertown","PA","Philadelphia-Camden-Wilmington","Delaware County",1519,1573.11,0.0137,0.0355,0.0809,12819
2019-10-31,"Sonoma","CA","Santa Rosa","Sonoma County",1520,2806.2,0.0076,0.0167,-0.0103,12575
2019-10-31,"Richfield","MN","Minneapolis-St. Paul-Bloomington","Hennepin County",1521,1405.2,0.0028,-0.0039,0.0112,12039
2019-10-31,"Smithtown","NY","New York-Newark-Jersey City","Suffolk County",1522,2875.4,0.0054,0.0165,0.0356,8900
2019-10-31,"Hampton","GA","Atlanta-Sandy Springs-Roswell","Henry County",1523,1332.39,0.0178,0.0293,0.0382,13464
2019-10-31,"Avon","IN","Indianapolis-Carmel-Anderson","Hendricks County",1524,1321.58,0.0105,0.0189,0.0028,15480
2019-10-31,"Wildomar","CA","Riverside-San Bernardino-Ontario","Riverside County",1525,2014.95,0,0.0061,0.0258,8105
2019-10-31,"Oakville","MO","St. Louis","Saint Louis County",1526,1034.45,-0.0021,-0.0063,-0.0456,13516
2019-10-31,"East Stroudsburg","PA","East Stroudsburg","Monroe County",1527,1322.14,0.0052,0.0124,0.0398,16718
2019-10-31,"Pearl City","HI","Urban Honolulu","Honolulu County",1528,2174.06,-0.0063,0.0116,0.0114,10379
2019-10-31,"San Juan","TX","McAllen-Edinburg-Mission","Hidalgo County",1529,806.61,-0.0044,-0.0069,-0.0322,9426
2019-10-31,"Reidsville","NC","Greensboro-High Point","Rockingham County",1530,698.96,-0.0005,0.0126,-0.001,12002
2019-10-31,"Pahrump","NV","Pahrump","Nye County",1531,1198.81,0.0153,0.023,0.0934,10394
2019-10-31,"West Hollywood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1532,3395.67,-0.0013,0.0082,0.015,10984
2019-10-31,"Alliance","OH","Canton-Massillon","Stark County",1533,792.91,0.0097,0.0148,0.0116,12582
2019-10-31,"Winona","MN","Winona","Winona County",1534,899.64,0.0026,0.0245,0.0113,10556
2019-10-31,"Carlsbad","NM","Carlsbad-Artesia","Eddy County",1535,1819.03,0.0245,0.0794,0.1545,1212
2019-10-31,"Calumet City","IL","Chicago-Naperville-Elgin","Cook County",1536,1214.53,-0.0208,-0.0176,-0.0122,11193
2019-10-31,"West Chicago","IL","Chicago-Naperville-Elgin","DuPage County",1537,1680.76,0.0185,0.0275,0.0214,6373
2019-10-31,"Rockwall","TX","Dallas-Fort Worth-Arlington","Rockwall County",1538,1753.29,0.0038,0.0022,-0.0106,17300
2019-10-31,"Bell","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1539,2209.18,0.0061,0.0092,-0.0534,3803
2019-10-31,"Santa Paula","CA","Oxnard-Thousand Oaks-Ventura","Ventura County",1540,2333.1,0.0099,0.0164,0.0441,6269
2019-10-31,"Redmond","OR","Bend-Redmond","Deschutes County",1541,1566.8,0.0082,0.016,0.0128,17884
2019-10-31,"Poplar Bluff","MO","Poplar Bluff","Butler County",1542,769.97,-0.0013,0.0071,0.0446,13306
2019-10-31,"Pineville","LA","Alexandria","Rapides Parish",1543,801.17,0.004,0.0053,-0.0116,7842
2019-10-31,"Athens","OH","Athens","Athens County",1544,722.23,-0.0659,-0.084,-0.1383,5783
2019-10-31,"Halethorpe","MD","Baltimore-Columbia-Towson","Baltimore County",1545,1487.74,0.0028,0.0107,-0.018,10368
2019-10-31,"Placerville","CA","Sacramento--Roseville--Arden-Arcade","El Dorado County",1546,1925.15,-0.0054,0.0001,0.0172,12602
2019-10-31,"Natick","MA","Boston-Cambridge-Newton","Middlesex County",1547,2472.82,-0.0246,0.0002,0.0125,13685
2019-10-31,"Temple City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1548,2628.7,0.012,0.0204,-0.0079,9852
2019-10-31,"Cabot","AR","Little Rock-North Little Rock-Conway","Lonoke County",1549,900.25,0.0327,0.0666,0.1754,11563
2019-10-31,"Roseville","MN","Minneapolis-St. Paul-Bloomington","Ramsey County",1550,1390.92,-0.0139,-0.0117,-0.0161,12065
2019-10-31,"Franklin","WI","Milwaukee-Waukesha-West Allis","Milwaukee County",1551,1107.65,-0.0088,-0.0877,-0.0914,1284
2019-10-31,"Winchester","KY","Lexington-Fayette","Clark County",1552,845.33,-0.0277,-0.0459,-0.0718,12260
2019-10-31,"Torrington","CT","Torrington","Litchfield County",1553,1080.17,-0.0186,-0.0066,0.0072,26837
2019-10-31,"University","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",1554,1258.77,0.0123,0.0253,0.0358,5595
2019-10-31,"Orangetown","NY","New York-Newark-Jersey City","Rockland County",1555,2337.06,0.028,0.0609,0.0456,12223
2019-10-31,"Commerce","MI","Detroit-Warren-Dearborn","Oakland County",1556,1551.14,-0.0119,-0.0068,-0.0065,16230
2019-10-31,"La Vergne","TN","Nashville-Davidson--Murfreesboro--Franklin","Rutherford County",1557,1247.76,0.0093,0.0277,-0.0018,15127
2019-10-31,"Kearns","UT","Salt Lake City","Salt Lake County",1558,1417.15,0.0013,-0.001,0.0222,11411
2019-10-31,"Batavia","OH","Cincinnati","Clermont County",1559,1065.99,-0.0197,-0.0338,-0.039,10766
2019-10-31,"Troy","OH","Dayton","Miami County",1560,976.62,-0.0012,0.018,0.0158,12864
2019-10-31,"Andover","MA","Boston-Cambridge-Newton","Essex County",1561,2070.21,0.0104,0.0193,0.0227,11969
2019-10-31,"Cottage Grove","MN","Minneapolis-St. Paul-Bloomington","Washington County",1562,1787.97,0.003,0.0099,0.0459,12489
2019-10-31,"Chelmsford","MA","Boston-Cambridge-Newton","Middlesex County",1563,2214.39,-0.012,0.0038,0.019,13590
2019-10-31,"Seneca","SC","Seneca","Oconee County",1564,978.58,-0.0112,0.0124,0.0017,12848
2019-10-31,"Shelbyville","TN","Shelbyville","Bedford County",1565,1144.43,0.0287,0.0493,0.0502,12022
2019-10-31,"Reisterstown","MD","Baltimore-Columbia-Towson","Baltimore County",1566,1573.54,0.0089,0.0127,0.0063,11764
2019-10-31,"Villa Rica","GA","Atlanta-Sandy Springs-Roswell","Carroll County",1567,1101.12,0.0281,0.0484,0.0579,15568
2019-10-31,"Bettendorf","IA","Davenport-Moline-Rock Island","Scott County",1568,1106.93,-0.0138,-0.0023,-0.0479,15161
2019-10-31,"Hudsonville","MI","Grand Rapids-Wyoming","Ottawa County",1569,1380.86,0.0106,0.0215,0.0352,12836
2019-10-31,"Coventry","RI","Providence-Warwick","Kent County",1570,1533.17,-0.0025,0.0327,0.0651,12421
2019-10-31,"Staunton","VA","Staunton-Waynesboro","Staunton City",1571,1151.36,0.0106,0.0127,0.0507,12131
2019-10-31,"Battle Ground","WA","Portland-Vancouver-Hillsboro","Clark County",1572,1611.23,-0.0006,0.0258,-0.0038,12555
2019-10-31,"South Miami Heights","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",1573,1694.48,0.005,0.0097,-0.0043,11031
2019-10-31,"Clover","SC","Charlotte-Concord-Gastonia","York County",1574,1149.64,-0.0196,-0.067,-0.0902,2613
2019-10-31,"Shelby","NC","Shelby","Cleveland County",1575,873.69,0.0343,0.0779,0.0704,12954
2019-10-31,"Pickerington","OH","Columbus","Fairfield County",1576,1469.78,0.0156,0.0247,0.0402,12985
2019-10-31,"Mableton","GA","Atlanta-Sandy Springs-Roswell","Cobb County",1577,1280.48,0.0196,0.0295,0.0391,15261
2019-10-31,"University City","MO","St. Louis","Saint Louis County",1578,1164.42,-0.0118,-0.008,0.0331,13270
2019-10-31,"Greenville","TX","Dallas-Fort Worth-Arlington","Hunt County",1579,1022.63,-0.0068,-0.0124,0.0202,11203
2019-10-31,"Los Gatos","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",1580,3816.67,-0.0106,-0.0077,0.0071,12420
2019-10-31,"Stow","OH","Akron","Summit County",1581,1153.65,0.0378,0.0465,0.0778,12629
2019-10-31,"Barstow","CA","Riverside-San Bernardino-Ontario","San Bernardino County",1582,1186.75,0.0415,0.0651,0.0722,9920
2019-10-31,"Royal Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",1583,1622.32,0.026,0.0347,0.0356,15823
2019-10-31,"Thomasville","GA","Thomasville","Thomas County",1584,1047.45,0.0562,0.0859,0.0422,12659
2019-10-31,"Moultrie","GA","Moultrie","Colquitt County",1585,1042.33,0.0242,0.0114,0.0439,5688
2019-10-31,"Glastonbury","CT","Hartford-West Hartford-East Hartford","Hartford County",1586,1442.78,0.0086,0.0233,0.024,25983
2019-10-31,"Lorton","VA","Washington-Arlington-Alexandria","Fairfax County",1587,1987.73,0.0021,0.0108,0.0213,11281
2019-10-31,"Hagerstown","MD","Hagerstown-Martinsburg","Washington County",1588,1010.52,0.0355,0.0664,0.0255,12991
2019-10-31,"Beverly Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1589,5087.4,-0.0045,0.0009,0.0474,10522
2019-10-31,"Upper Arlington","OH","Columbus","Franklin County",1590,1854.27,-0.0285,-0.08,0.025,14282
2019-10-31,"Pleasant Hill","CA","San Francisco-Oakland-Hayward","Contra Costa County",1591,3041.65,-0.0003,0.0124,0.0257,23253
2019-10-31,"Shelton","WA","Shelton","Mason County",1592,1334.19,-0.0023,0.0077,0.0614,11661
2019-10-31,"Powell","OH","Columbus","Delaware County",1593,1850.82,0.0065,0.003,-0.0125,13690
2019-10-31,"Dartmouth","MA","Providence-Warwick","Bristol County",1594,1502.97,0.0102,0.019,-0.0084,11800
2019-10-31,"Oak Harbor","WA","Oak Harbor","Island County",1595,1617.44,0.0065,0.0124,0.0262,12458
2019-10-31,"Galesburg","IL","Galesburg","Knox County",1596,1096.25,-0.0187,-0.0098,0.053,11542
2019-10-31,"Portage","IN","Chicago-Naperville-Elgin","Porter County",1597,1095.55,0.0059,0.0513,-0.0158,11139
2019-10-31,"Marysville","CA","Yuba City","Yuba County",1598,1514.21,0.022,0.0532,0.1531,9430
2019-10-31,"Garden City","KS","Garden City","Finney County",1599,962.17,0.0294,-0.0003,0.0489,9068
2019-10-31,"Madison","MS","Jackson","Madison County",1600,1633.28,-0.0101,-0.0322,-0.0401,18964
2019-10-31,"Town Of Carmel","NY","New York-Newark-Jersey City","Putnam County",1601,2363.61,0.0202,0.0332,0.0933,12151
2019-10-31,"Paris","TX","Paris","Lamar County",1602,835.53,-0.0217,0.0017,-0.2162,4783
2019-10-31,"Gurnee","IL","Chicago-Naperville-Elgin","Lake County",1603,1485.87,-0.0016,-0.001,-0.0185,13529
2019-10-31,"Mount Vernon","VA","Washington-Arlington-Alexandria","Fairfax County",1604,2106.79,0.0215,0.0316,0.0404,10617
2019-10-31,"Sapulpa","OK","Tulsa","Creek County",1605,944.12,0.0385,0.0365,0.0324,11443
2019-10-31,"Inver Grove Heights","MN","Minneapolis-St. Paul-Bloomington","Dakota County",1606,1464.65,0.0227,0.0149,-0.0163,12260
2019-10-31,"Randolph","MA","Boston-Cambridge-Newton","Norfolk County",1607,2417.52,0.004,0.0287,0.0684,10255
2019-10-31,"Lewiston","ID","Lewiston","Nez Perce County",1608,1142.11,0.0522,0.0592,0.1436,12738
2019-10-31,"Sand Springs","OK","Tulsa","Tulsa County",1609,958.48,0.0131,0.0241,0.0303,12059
2019-10-31,"Leander","TX","Austin-Round Rock","Williamson County",1610,1496.56,0.0279,0.05,0.0147,21163
2019-10-31,"Manhattan Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1611,4829.14,0.0236,0.0281,0.0959,13550
2019-10-31,"Watertown","MA","Boston-Cambridge-Newton","Middlesex County",1612,2611.37,-0.0107,0.0114,0.0472,13869
2019-10-31,"Cumberland","RI","Providence-Warwick","Providence County",1613,1419.22,0.0158,0.0111,0.0298,12184
2019-10-31,"Elizabethton","TN","Johnson City","Carter County",1614,798.06,-0.0098,-0.0153,0.0285,11493
2019-10-31,"Sanger","CA","Fresno","Fresno County",1615,1279.16,0.0111,0.0179,0.0371,8701
2019-10-31,"Marysville","OH","Columbus","Union County",1616,1435.31,0.0494,0.0719,0.0737,9586
2019-10-31,"Paine Field-Lake Stickney","WA","Seattle-Tacoma-Bellevue","Snohomish County",1617,1914.92,0.0075,0.0244,0.0137,7275
2019-10-31,"Severn","MD","Baltimore-Columbia-Towson","Anne Arundel County",1618,1882.62,-0.0095,-0.0013,-0.0128,11651
2019-10-31,"Greater Carrollwood","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",1619,1466.32,0.0154,0.0195,0.0011,14341
2019-10-31,"Dana Point","CA","Los Angeles-Long Beach-Anaheim","Orange County",1620,3109.48,-0.0062,-0.0007,0.0117,15202
2019-10-31,"Rexburg","ID","Rexburg","Madison County",1621,1058.27,0.0281,0.041,0.0245,6737
2019-10-31,"Wausau","WI","Wausau","Marathon County",1622,859.41,-0.0116,-0.0259,0.1267,13149
2019-10-31,"Pullman","WA","Pullman","Whitman County",1623,1252.08,-0.0048,-0.0053,-0.0684,6444
2019-10-31,"Shingle Springs","CA","Sacramento--Roseville--Arden-Arcade","El Dorado County",1624,2132.73,-0.0072,-0.0049,0.0448,9839
2019-10-31,"Ridgecrest","CA","Bakersfield","Kern County",1625,1123.38,0.0132,0.0178,0.0073,11078
2019-10-31,"Leawood","KS","Kansas City","Johnson County",1626,1873.79,0.0203,0.0214,0.0183,13561
2019-10-31,"Flowery Branch","GA","Gainesville","Hall County",1627,1327.49,0.0039,0.0185,0.0311,14748
2019-10-31,"Chatsworth","GA","Dalton","Murray County",1628,1209.11,0.0003,0.0309,0.0562,8460
2019-10-31,"Immokalee","FL","Naples-Immokalee-Marco Island","Collier County",1629,1919.58,-0.0663,-0.1225,0.0988,4784
2019-10-31,"Cooper City","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",1630,1937.54,-0.0032,-0.0093,0.0514,13518
2019-10-31,"Galt","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",1631,1692.36,0.0062,0.025,0.0267,9065
2019-10-31,"Adelanto","CA","Riverside-San Bernardino-Ontario","San Bernardino County",1632,1319.55,0.0157,0.0163,0.0443,10073
2019-10-31,"Warsaw","IN","Warsaw","Kosciusko County",1633,1268.93,0.0291,0.0571,0.0828,12140
2019-10-31,"Golden Glades","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",1634,1705.48,-0.0034,-0.0057,-0.0083,9373
2019-10-31,"San Dimas","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1635,2409.39,0.0144,0.0204,-0.0066,10317
2019-10-31,"Orion","MI","Detroit-Warren-Dearborn","Oakland County",1636,1529.05,0.0109,0.0119,0.0453,13501
2019-10-31,"Marana","AZ","Tucson","Pima County",1637,1263.45,0.0034,0.0182,0.0458,11470
2019-10-31,"Tarpon Springs","FL","Tampa-St. Petersburg-Clearwater","Pinellas County",1638,1450.51,0.0201,0.0266,0.0363,16978
2019-10-31,"La Verne","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1639,2357.13,0.0144,0.0201,-0.0225,9708
2019-10-31,"Pleasant Grove","UT","Provo-Orem","Utah County",1640,1313.81,0.0032,0.0096,0.0181,9595
2019-10-31,"Albertville","AL","Albertville","Marshall County",1641,857.43,-0.0048,0.0344,0.0384,9589
2019-10-31,"Newburgh","IN","Evansville","Warrick County",1642,1153.38,0.0052,0.0047,0.0403,13829
2019-10-31,"Durango","CO","Durango","La Plata County",1643,1711.09,-0.0096,-0.0058,-0.0009,19029
2019-10-31,"Eagle","ID","Boise City","Ada County",1644,1565.21,-0.0032,0.0192,0.0256,13317
2019-10-31,"Ravenna","OH","Akron","Portage County",1645,949.97,-0.018,-0.0198,0.0064,10299
2019-10-31,"Farmingdale","NY","New York-Newark-Jersey City","Nassau County",1646,2531.07,-0.0175,-0.0054,0.0004,9354
2019-10-31,"Butte","MT","Butte-Silver Bow","Silver Bow County",1647,931.99,-0.0043,0.0063,-0.0001,12656
2019-10-31,"Mercedes","TX","McAllen-Edinburg-Mission","Hidalgo County",1648,803.99,0.0105,0.0059,-0.0263,7347
2019-10-31,"Fair Lawn","NJ","New York-Newark-Jersey City","Bergen County",1649,2170.91,-0.0249,-0.0172,-0.0096,11958
2019-10-31,"Spotsylvania","VA","Washington-Arlington-Alexandria","Spotsylvania County",1650,1569.18,0.005,0.0306,0.0212,12005
2019-10-31,"Derry","NH","Boston-Cambridge-Newton","Rockingham County",1651,1735.37,0.0014,-0.0001,-0.0046,12849
2019-10-31,"El Mirage","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",1652,1361.53,0.0261,0.0554,0.0847,11060
2019-10-31,"Oakdale","CA","Modesto","Stanislaus County",1653,1588.42,0.0033,0.0269,0.0394,10825
2019-10-31,"Banning","CA","Riverside-San Bernardino-Ontario","Riverside County",1654,1619.46,0.0022,0.0105,0.0324,12988
2019-10-31,"Marion","OH","Marion","Marion County",1655,848.18,0.013,0.0205,0.0167,13075
2019-10-31,"Tehachapi","CA","Bakersfield","Kern County",1656,1274.51,0.0089,0.0128,0.0383,11875
2019-10-31,"Elk Grove Village","IL","Chicago-Naperville-Elgin","Cook County",1657,1591.57,-0.0091,-0.0001,0.0132,13399
2019-10-31,"Gadsden","AL","Gadsden","Etowah County",1658,685.65,0.0162,-0.0241,-0.0293,13940
2019-10-31,"Reedley","CA","Fresno","Fresno County",1659,1260.36,0.0088,0.0152,0.042,6282
2019-10-31,"Montrose","CO","Montrose","Montrose County",1660,1262.84,0,0.0075,0.0041,13666
2019-10-31,"Lawndale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1661,2562.13,0.0134,0.0131,-0.0078,5787
2019-10-31,"Los Altos","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",1662,4541.37,-0.0169,-0.0155,-0.0064,12160
2019-10-31,"Princeton","WV","Bluefield","Mercer County",1663,719.6,0.022,0.0128,0.0747,10643
2019-10-31,"Dunedin","FL","Tampa-St. Petersburg-Clearwater","Pinellas County",1664,1482.33,0.0097,0.014,0.0368,18846
2019-10-31,"Lexington","MA","Boston-Cambridge-Newton","Middlesex County",1665,2694.05,-0.0261,-0.0091,0.0111,11314
2019-10-31,"Norristown","PA","Philadelphia-Camden-Wilmington","Montgomery County",1666,1414.9,0.0051,0.0192,0.0717,10512
2019-10-31,"Franklin","IN","Indianapolis-Carmel-Anderson","Johnson County",1667,1221.84,0.0184,0.0364,0.0272,11007
2019-10-31,"Jasper","AL","Birmingham-Hoover","Walker County",1668,870.37,0.0143,0.0296,-0.0373,10611
